Date,Revenue,COGS
2020-07-28,2395619.59,1857411.18
2020-07-29,3158908.2,2317187.54
2020-07-30,4151632.35,3350026.58
2020-07-31,5610491.95,4496247.74
2020-08-01,6132541.37,4909626.33
2020-08-02,5345584.67,4186394.94
2020-08-03,4397713.48,3443554.44
2020-08-04,3298352.62,2591360.98
2020-08-05,2223462.81,1734678.05
2020-08-06,2991469.99,2308279.85
2020-08-07,3277756.91,2547914.06
2020-08-08,2449651.51,2088845.7
2020-08-09,2935305.67,2352528.07
2020-08-10,2914723.92,2318822.04
2020-08-11,2533038.45,2110648.66
2020-08-12,4245177.97,3574622.62
2020-08-13,3438121.83,2662240.38
2020-08-14,3685522.51,2879232.79
2020-08-15,2556409.43,2072000.19
2020-08-16,2596444.46,2077063.06
2020-08-17,3646382.12,2892437.08
2020-08-18,3240488.83,2493505.46
2020-08-19,3279887.27,2543910.75
2020-08-20,3569013.59,2909846.44
2020-08-21,3939388.46,3133654.06
2020-08-22,2465099.71,2000862.66
2020-08-23,2832425.22,2280579.88
2020-08-24,3217603.07,2631929.43
2020-08-25,2428315.18,1917538.84
2020-08-26,3194953.82,2616197.98
2020-08-27,4445347.68,3675387.97
2020-08-28,7296538.72,5928088.7
2020-08-29,7517051.79,6089417.86
2020-08-30,8480394.59,6775599.46
2020-08-31,7490849.71,6294569.34
2020-09-01,6047477.92,5072223.86
2020-09-02,1434923.77,1282633.72
2020-09-03,1557705.54,1435356.63
2020-09-04,1425115.38,1249060.77
2020-09-05,1581867.47,1449235.72
2020-09-06,2654105.11,2377874.42
2020-09-07,2479133.84,2159138.36
2020-09-08,2542645.13,2183405.0
2020-09-09,1979410.07,1799215.01
2020-09-10,3146008.14,2761931.92
2020-09-11,1990335.39,1821328.74
2020-09-12,2806228.3,2605429.08
2020-09-13,2240095.92,1957201.32
2020-09-14,2832905.03,2603630.98
2020-09-15,2914536.51,2476205.19
2020-09-16,1994638.41,1821831.75
2020-09-17,1827659.24,1626961.14
2020-09-18,2600220.08,2233677.06
2020-09-19,1806587.98,1582702.76
2020-09-20,2334885.81,2132834.58
2020-09-21,3082015.84,2723671.97
2020-09-22,2827707.7,2426080.5
2020-09-23,2254030.17,2095482.45
2020-09-24,2021614.99,1879290.21
2020-09-25,2587034.31,2341681.4
2020-09-26,2219447.23,2025784.18
2020-09-27,3907778.93,3495826.9
2020-09-28,4681424.38,4163962.01
2020-09-29,3862957.51,3418321.41
2020-09-30,3185317.6,2835582.57
2020-10-01,2053948.94,1801442.13
2020-10-02,844947.12,672777.16
2020-10-03,1819620.17,1400911.62
2020-10-04,1305849.84,1031248.84
2020-10-05,1476045.28,1106750.78
2020-10-06,2225510.95,1785750.97
2020-10-07,2084609.48,1633404.7
2020-10-08,1798621.9,1415449.28
2020-10-09,1682037.65,1404182.57
2020-10-10,2023437.43,1582185.76
2020-10-11,1446988.51,1177371.98
2020-10-12,1856496.7,1470316.91
2020-10-13,3071390.97,2435896.58
2020-10-14,2627129.58,2030216.9
2020-10-15,1826480.99,1499468.55
2020-10-16,2213689.11,1814772.4
2020-10-17,2024181.52,1623856.95
2020-10-18,2416150.55,2000897.4
2020-10-19,1798941.77,1455468.16
2020-10-20,2361849.87,1800189.76
2020-10-21,2168284.88,1762213.02
2020-10-22,2384359.77,1939167.59
2020-10-23,1313373.58,984874.54
2020-10-24,2435210.66,1935814.16
2020-10-25,2045855.5,1595051.09
2020-10-26,2383306.02,1881515.76
2020-10-27,3242319.66,2668015.76
2020-10-28,4138715.4,3246854.44
2020-10-29,3361148.04,2777298.73
2020-10-30,2606337.42,2045887.36
2020-10-31,3099623.67,2419274.6
2020-11-01,2000351.9,1651707.88
2020-11-02,1609265.54,1276568.22
2020-11-03,1148970.3,951051.1
2020-11-04,1475675.48,1140886.92
2020-11-05,1340308.97,1063954.02
2020-11-06,717152.89,537123.9
2020-11-07,1261006.58,1012158.51
2020-11-08,1462906.75,1152752.12
2020-11-09,1841341.67,1500031.86
2020-11-10,1423817.05,1131446.53
2020-11-11,1850484.56,1510899.02
2020-11-12,1742209.81,1490266.12
2020-11-13,1874908.56,1475799.13
2020-11-14,1505407.33,1170919.18
2020-11-15,1822943.34,1452200.16
2020-11-16,1677772.33,1289405.39
2020-11-17,1698265.63,1375791.27
2020-11-18,1708292.62,1460231.18
2020-11-19,1389140.38,1147069.41
2020-11-20,1761075.99,1653768.63
2020-11-21,1277317.49,1191035.2
2020-11-22,1402812.95,1422457.39
2020-11-23,1254495.47,1331674.56
2020-11-24,1234768.03,1251831.61
2020-11-25,1016787.85,1011073.66
2020-11-26,1003033.14,1066907.31
2020-11-27,2064673.72,2076697.24
2020-11-28,2102733.52,2118368.35
2020-11-29,1696662.48,1642786.66
2020-11-30,1376299.12,1423882.94
2020-12-01,1160032.88,1083886.83
2020-12-02,370653.23,366277.85
2020-12-03,528608.48,509665.44
2020-12-04,645703.05,632473.93
2020-12-05,653591.96,700683.81
2020-12-06,755648.75,731905.7
2020-12-07,832522.38,856716.78
2020-12-08,1297656.34,1226584.15
2020-12-09,1154833.63,1135523.17
2020-12-10,696601.42,694712.49
2020-12-11,708701.4,714731.83
2020-12-12,1122552.93,1114505.97
2020-12-13,937152.62,894184.44
2020-12-14,1601200.69,1536265.51
2020-12-15,1355809.66,1345601.61
2020-12-16,1368150.26,1378715.06
2020-12-17,1104685.57,1105268.19
2020-12-18,1251306.12,1173503.24
2020-12-19,1648432.09,1604918.15
2020-12-20,1777867.4,1748875.07
2020-12-21,2040125.86,2025685.77
2020-12-22,2050706.5,1957791.36
2020-12-23,1964805.24,2036033.68
2020-12-24,1223063.47,1196024.1
2020-12-25,1200258.49,1181002.97
2020-12-26,1099988.0,1121806.33
2020-12-27,1517374.4,1548752.98
2020-12-28,3627797.75,3660309.96
2020-12-29,2940732.69,2915164.04
2020-12-30,2881135.64,2881761.18
2020-12-31,2153864.87,2157011.11
2021-01-01,1553431.51,1547553.58
2021-01-02,378420.41,311258.46
2021-01-03,677894.56,516308.19
2021-01-04,819877.04,631242.67
2021-01-05,1174326.91,961163.6
2021-01-06,1114251.05,906466.26
2021-01-07,837846.02,690390.14
2021-01-08,1023293.14,849565.94
2021-01-09,853729.27,699954.28
2021-01-10,1180728.66,984866.85
2021-01-11,1515387.6,1201417.37
2021-01-12,1062807.64,869052.09
2021-01-13,1070756.5,856031.34
2021-01-14,764427.24,629061.31
2021-01-15,977003.78,779003.57
2021-01-16,1185774.61,916210.38
2021-01-17,1224098.2,966990.57
2021-01-18,2502006.18,1916159.06
2021-01-19,2011018.39,1652010.17
2021-01-20,1595354.2,1216527.62
2021-01-21,1698207.91,1250048.47
2021-01-22,1620041.5,1267935.48
2021-01-23,1744298.27,1412867.08
2021-01-24,1862707.42,1491339.57
2021-01-25,2346216.5,1913189.53
2021-01-26,2993616.58,2282478.29
2021-01-27,2258351.94,1690062.59
2021-01-28,2405871.45,1845885.39
2021-01-29,2246568.53,1778946.6
2021-01-30,2167603.39,1754979.72
2021-01-31,1607178.02,1317474.79
2021-02-01,1551374.11,1281321.59
2021-02-02,958876.9,764858.08
2021-02-03,1095535.11,933310.92
2021-02-04,1345207.17,1009834.12
2021-02-05,1749418.05,1399602.15
2021-02-06,1240787.91,940727.48
2021-02-07,1814367.53,1394396.68
2021-02-08,1325809.68,1131072.08
2021-02-09,1448124.96,1194857.77
2021-02-10,1851743.73,1575581.32
2021-02-11,1689417.95,1396084.38
2021-02-12,1983824.96,1679342.84
2021-02-13,1986462.63,1556559.62
2021-02-14,2942830.48,2472928.79
2021-02-15,3142099.08,2531323.24
2021-02-16,1874868.49,1645455.89
2021-02-17,2468895.03,1948858.13
2021-02-18,1729200.62,1374282.0
2021-02-19,2485137.46,1894234.27
2021-02-20,2510521.11,1978226.96
2021-02-21,2673937.37,2158355.9
2021-02-22,3295922.4,2680528.93
2021-02-23,4952064.84,3886168.63
2021-02-24,2880648.13,2377495.5
2021-02-25,5675843.97,4598510.35
2021-02-26,3813868.44,3118356.14
2021-02-27,3241854.71,2733660.27
2021-02-28,2348995.75,1901704.24
2021-03-01,1942260.67,1595206.21
2021-03-02,679248.37,536287.19
2021-03-03,1202803.22,982110.07
2021-03-04,2188811.67,1718125.54
2021-03-05,1350969.16,1101818.84
2021-03-06,1702498.76,1385168.73
2021-03-07,2475099.15,2022240.35
2021-03-08,2765984.78,2054703.58
2021-03-09,2910840.37,2318282.64
2021-03-10,2793536.43,2183321.72
2021-03-11,4291688.17,3434300.04
2021-03-12,4134860.06,3361961.81
2021-03-13,2417371.88,1968099.73
2021-03-14,2889680.59,2334076.0
2021-03-15,3654509.31,2866925.36
2021-03-16,4008350.11,3320217.27
2021-03-17,4400411.89,3480694.63
2021-03-18,5516765.31,4537155.51
2021-03-19,3614457.51,2975958.79
2021-03-20,3232018.55,2766387.35
2021-03-21,2822145.24,2475231.8
2021-03-22,3923103.49,3698730.81
2021-03-23,4222620.69,3768846.71
2021-03-24,4003647.57,3639438.17
2021-03-25,4847687.37,4322456.49
2021-03-26,4034615.27,3623284.41
2021-03-27,3612774.77,3405524.2
2021-03-28,3528929.89,3193051.24
2021-03-29,4090090.6,3735223.94
2021-03-30,10795905.35,9875208.04
2021-03-31,9220320.43,8547874.84
2021-04-01,9027075.84,8225391.38
2021-04-02,7866035.23,7228630.89
2021-04-03,7594752.42,7064149.71
2021-04-04,1720555.46,1597615.49
2021-04-05,2665962.66,2489752.36
2021-04-06,2627509.32,2395678.58
2021-04-07,3504391.02,3200078.0
2021-04-08,3026850.22,2768519.33
2021-04-09,3110153.27,2714930.73
2021-04-10,2505766.01,2142941.81
2021-04-11,2755337.37,2528446.54
2021-04-12,3206411.87,3006280.88
2021-04-13,3231903.43,2897501.76
2021-04-14,5218947.03,4826353.96
2021-04-15,4270735.63,3783812.65
2021-04-16,3735241.12,3308841.35
2021-04-17,3800876.52,3259298.49
2021-04-18,4448113.81,3495208.68
2021-04-19,3468512.12,2925337.15
2021-04-20,4030055.78,3186833.6
2021-04-21,5244905.44,4141247.89
2021-04-22,4635126.49,3691630.05
2021-04-23,2503702.41,1966755.8
2021-04-24,3966260.92,3199689.13
2021-04-25,4545990.29,3630097.75
2021-04-26,4718077.11,3814996.18
2021-04-27,5303542.87,4355535.28
2021-04-28,5606431.49,4335482.99
2021-04-29,9535515.05,7714922.63
2021-04-30,6962149.33,5622679.65
2021-05-01,6555221.49,5276005.92
2021-05-02,5301495.07,4383106.98
2021-05-03,3778243.02,3051862.47
2021-05-04,1930133.97,1605646.92
2021-05-05,2491751.76,1992920.65
2021-05-06,3090364.98,2462408.5
2021-05-07,3099539.75,2583097.98
2021-05-08,2448108.31,2024581.03
2021-05-09,3801718.87,3192875.3
2021-05-10,3546216.71,2807669.46
2021-05-11,3323078.36,2752138.51
2021-05-12,4782841.68,3847828.01
2021-05-13,5666923.8,4709813.19
2021-05-14,5250104.11,4258778.21
2021-05-15,3858160.76,3146686.62
2021-05-16,3981359.06,3199505.04
2021-05-17,4684806.7,3826508.17
2021-05-18,3549112.31,2889339.05
2021-05-19,4795038.58,3840346.57
2021-05-20,5057797.75,4088691.43
2021-05-21,5434543.62,4271132.76
2021-05-22,4310539.38,3526722.84
2021-05-23,3846392.54,3086892.89
2021-05-24,3987573.28,3177252.48
2021-05-25,3822459.48,3142554.15
2021-05-26,4915453.17,4056932.97
2021-05-27,7320510.07,6048379.93
2021-05-28,6925957.27,5561587.62
2021-05-29,4630943.52,3787091.31
2021-05-30,8887935.6,7274840.31
2021-05-31,7996369.9,6466327.4
2021-06-01,7479521.04,6141761.22
2021-06-02,6960798.21,5572082.02
2021-06-03,6367799.03,5139667.32
2021-06-04,2524112.16,2097669.41
2021-06-05,2884765.01,2262050.61
2021-06-06,3795966.84,3084551.9
2021-06-07,3757477.99,3136794.28
2021-06-08,3948452.32,3177527.58
2021-06-09,3733884.76,3009506.21
2021-06-10,3994102.54,3220973.51
2021-06-11,3221511.31,2622379.46
2021-06-12,3618435.07,2920008.48
2021-06-13,3349171.43,2778202.9
2021-06-14,4007931.92,3159812.63
2021-06-15,4162142.95,3326425.2
2021-06-16,4740156.23,3752544.13
2021-06-17,5807751.43,4698668.17
2021-06-18,4316861.14,3463681.18
2021-06-19,3596996.21,3016398.92
2021-06-20,3113780.62,2502341.31
2021-06-21,3454322.45,2831163.45
2021-06-22,3814525.81,3072656.32
2021-06-23,5129834.24,4258385.56
2021-06-24,5015283.26,4491924.42
2021-06-25,3255836.16,2807033.14
2021-06-26,3202321.56,2946230.91
2021-06-27,3938214.81,3832008.26
2021-06-28,4255543.96,4082242.05
2021-06-29,5907160.01,5911751.11
2021-06-30,5094915.79,4949985.1
2021-07-01,4975867.15,5024857.74
2021-07-02,4397949.68,4326458.07
2021-07-03,3132513.38,3101143.37
2021-07-04,730601.15,647312.84
2021-07-05,1878817.85,1927429.12
2021-07-06,1616214.16,1626948.22
2021-07-07,1741509.6,1715092.93
2021-07-08,2563149.38,2518109.42
2021-07-09,2685812.87,2706650.91
2021-07-10,2524108.8,2448068.41
2021-07-11,2592712.85,2553763.2
2021-07-12,3123873.5,3108780.0
2021-07-13,2650746.43,2549076.58
2021-07-14,2970833.54,2785803.91
2021-07-15,3628282.86,3639556.87
2021-07-16,2768513.94,2780496.25
2021-07-17,2453122.24,2399937.97
2021-07-18,2827723.47,2930478.35
2021-07-19,2859598.56,2696150.18
2021-07-20,3389960.06,3045138.98
2021-07-21,3336465.66,2928248.05
2021-07-22,4388007.92,3796262.13
2021-07-23,4385215.41,3753800.99
2021-07-24,2294305.45,1930929.33
2021-07-25,2549303.61,2173412.06
2021-07-26,3676952.36,2918564.14
2021-07-27,3460197.23,2857159.07
2021-07-28,4046860.27,3235448.81
2021-07-29,5547857.68,4566302.38
2021-07-30,6548042.77,6322433.77
2021-07-31,5256382.47,5446793.9
2021-08-01,3652376.75,4109973.08
2021-08-02,4399616.65,4886236.3
2021-08-03,2422462.49,3359505.36
2021-08-04,1157658.1,1697391.73
2021-08-05,1482037.52,2026425.65
2021-08-06,1591502.8,2374360.64
2021-08-07,1632328.25,2336736.46
2021-08-08,1411882.22,1918090.72
2021-08-09,1376421.76,2167285.81
2021-08-10,1581357.61,2246981.07
2021-08-11,1740229.21,2604985.61
2021-08-12,2480973.68,3548924.53
2021-08-13,2199306.57,3444159.74
2021-08-14,1494099.71,1993428.41
2021-08-15,1862118.62,2645589.05
2021-08-16,2220064.67,3319453.91
2021-08-17,2263302.37,3320429.89
2021-08-18,1875383.97,2630473.94
2021-08-19,2535597.13,3644326.12
2021-08-20,2553183.49,3860236.79
2021-08-21,1453356.23,2098001.94
2021-08-22,1640268.07,2295711.5
2021-08-23,1883869.71,2626041.33
2021-08-24,1836322.27,2808012.6
2021-08-25,1939866.54,2821994.79
2021-08-26,1886569.08,2959216.09
2021-08-27,1662732.77,2371412.62
2021-08-28,1664938.51,2453257.65
2021-08-29,4443078.33,6342118.62
2021-08-30,3996164.3,5499176.03
2021-08-31,3940957.44,5240978.22
2021-09-01,3579634.39,4583108.31
2021-09-02,3917618.96,4722341.9
2021-09-03,1070973.42,1003268.02
2021-09-04,1839742.83,1710231.68
2021-09-05,1682890.37,1626164.36
2021-09-06,2097434.58,1931198.13
2021-09-07,2244132.38,1986738.71
2021-09-08,3716975.63,3437593.72
2021-09-09,2187074.96,2082447.03
2021-09-10,1980857.12,1821707.08
2021-09-11,1547495.48,1455524.4
2021-09-12,2102573.99,1909199.54
2021-09-13,2488502.06,2265837.09
2021-09-14,2715006.68,2532491.32
2021-09-15,3275643.47,3007258.03
2021-09-16,1853200.26,1657780.29
2021-09-17,2031900.2,1889074.28
2021-09-18,1910747.73,1785651.61
2021-09-19,1952437.84,1794752.16
2021-09-20,2307149.39,2140377.91
2021-09-21,3210995.34,2839955.92
2021-09-22,2518917.94,2299264.05
2021-09-23,2220736.52,2001371.7
2021-09-24,2008968.22,1790130.16
2021-09-25,2281967.32,2112780.84
2021-09-26,1602075.57,1461503.99
2021-09-27,3058684.14,2864098.57
2021-09-28,4749132.81,4287087.43
2021-09-29,3184253.74,2793067.38
2021-09-30,3504126.92,3102295.47
2021-10-01,2465559.4,2269641.63
2021-10-02,2584886.96,2309451.71
2021-10-03,920334.15,789349.71
2021-10-04,1043382.83,864297.5
2021-10-05,1440909.2,1238586.01
2021-10-06,1793088.31,1465294.6
2021-10-07,1826196.69,1497790.82
2021-10-08,1613264.94,1325310.58
2021-10-09,1794510.68,1447840.15
2021-10-10,1883117.98,1559914.53
2021-10-11,2300450.29,1848634.77
2021-10-12,1567144.44,1334199.42
2021-10-13,1918678.27,1624278.45
2021-10-14,2148334.67,1733671.89
2021-10-15,1900056.41,1665667.16
2021-10-16,2106301.79,1750771.11
2021-10-17,2495144.25,2124471.09
2021-10-18,2029589.44,1714394.15
2021-10-19,1794195.22,1443278.64
2021-10-20,2748359.42,2249708.28
2021-10-21,1715238.6,1425166.31
2021-10-22,2513749.87,2045877.61
2021-10-23,1853822.02,1521941.02
2021-10-24,2201542.06,1879343.83
2021-10-25,2021989.32,1646748.37
2021-10-26,2162674.08,1776598.49
2021-10-27,2151921.73,1803290.61
2021-10-28,2489853.45,2036708.17
2021-10-29,3746325.95,3090953.59
2021-10-30,3434826.63,2965454.49
2021-10-31,3026687.11,2545466.76
2021-11-01,2926691.09,2398381.34
2021-11-02,3072730.67,2536221.43
2021-11-03,1262904.96,1055921.75
2021-11-04,1344901.28,1136391.76
2021-11-05,1257605.18,1084704.98
2021-11-06,2093872.9,1714441.6
2021-11-07,942802.49,782264.44
2021-11-08,2064680.43,1687466.21
2021-11-09,2462296.67,2100076.52
2021-11-10,1774844.23,1518855.62
2021-11-11,1412638.65,1123822.69
2021-11-12,1777590.33,1460783.5
2021-11-13,1291079.97,1073274.92
2021-11-14,1228705.01,1065683.97
2021-11-15,1206377.91,983743.19
2021-11-16,2106714.51,1725304.97
2021-11-17,1531889.09,1349321.43
2021-11-18,1661241.07,1433114.76
2021-11-19,1253389.32,1095039.04
2021-11-20,1071404.44,1040227.2
2021-11-21,1222908.7,1238315.19
2021-11-22,1558297.56,1613383.51
2021-11-23,1613168.79,1629011.23
2021-11-24,1665269.85,1709718.17
2021-11-25,1278003.36,1305823.05
2021-11-26,970756.2,1019443.98
2021-11-27,1407280.07,1519826.79
2021-11-28,2359645.42,2324536.28
2021-11-29,1830856.99,1894919.03
2021-11-30,2987950.32,3045686.15
2021-12-01,1881588.13,1920538.46
2021-12-02,1911470.99,1996362.17
2021-12-03,586748.17,626899.33
2021-12-04,819389.63,787101.35
2021-12-05,1101768.07,1082761.55
2021-12-06,1167887.5,1132700.46
2021-12-07,708706.53,724333.47
2021-12-08,919265.14,968146.91
2021-12-09,999032.78,1047782.72
2021-12-10,1214991.34,1243394.6
2021-12-11,948995.31,997983.77
2021-12-12,1285064.15,1307106.22
2021-12-13,1112918.62,1168775.11
2021-12-14,1821860.68,1884666.84
2021-12-15,1773908.51,1816537.46
2021-12-16,1771984.63,1846296.05
2021-12-17,1463605.82,1523555.95
2021-12-18,1214550.47,1217310.4
2021-12-19,1546435.59,1510053.63
2021-12-20,1676753.39,1642291.41
2021-12-21,2017237.85,2127476.27
2021-12-22,2327738.57,2283587.28
2021-12-23,2415914.18,2480623.5
2021-12-24,1448810.25,1505101.29
2021-12-25,1120986.7,1156338.1
2021-12-26,1317218.46,1338753.3
2021-12-27,1025037.51,986082.95
2021-12-28,1855064.19,1847193.9
2021-12-29,4065184.9,4208667.7
2021-12-30,3842586.5,3948015.94
2021-12-31,3041203.79,3121467.33
2022-01-01,2932155.47,3019583.5
2022-01-02,2361965.0,2368851.11
2022-01-03,545563.72,476501.31
2022-01-04,1242319.38,1057834.07
2022-01-05,809977.6,684605.3
2022-01-06,993048.62,827696.4
2022-01-07,1294963.64,1109631.82
2022-01-08,1641747.05,1369252.03
2022-01-09,1706485.37,1491356.56
2022-01-10,2569113.21,2158709.88
2022-01-11,1640806.35,1336967.26
2022-01-12,1775526.5,1506945.6
2022-01-13,1173172.99,946254.56
2022-01-14,1548726.82,1300219.1
2022-01-15,1461990.71,1263054.33
2022-01-16,2064339.13,1781850.02
2022-01-17,1621773.2,1340632.16
2022-01-18,1861205.18,1606509.55
2022-01-19,2020862.53,1738187.82
2022-01-20,1249233.56,1043117.49
2022-01-21,1580948.85,1245282.02
2022-01-22,1758593.8,1468639.94
2022-01-23,1785338.17,1512426.38
2022-01-24,1915906.28,1601822.71
2022-01-25,2471179.3,1957064.07
2022-01-26,2278973.82,1903209.07
2022-01-27,1604489.99,1290075.13
2022-01-28,2792317.48,2306948.5
2022-01-29,3897632.5,3247780.03
2022-01-30,3903300.55,3262713.48
2022-01-31,3159829.55,2627738.4
2022-02-01,3672475.88,3092119.13
2022-02-02,3072419.17,2457270.01
2022-02-03,1056919.3,915391.24
2022-02-04,1135262.35,959597.02
2022-02-05,1325806.77,1094262.79
2022-02-06,1360544.32,1086414.25
2022-02-07,1777072.87,1505671.69
2022-02-08,2324022.32,1858719.97
2022-02-09,2087968.13,1716217.3
2022-02-10,1681958.09,1377183.24
2022-02-11,1868277.55,1450465.3
2022-02-12,2483675.48,2002526.57
2022-02-13,2471088.82,2037847.39
2022-02-14,2477651.08,2066561.36
2022-02-15,2911470.49,2304155.38
2022-02-16,3189077.73,2624063.44
2022-02-17,2365001.98,1930644.21
2022-02-18,2218074.92,1902787.38
2022-02-19,2497284.24,2073056.25
2022-02-20,3274514.0,2808978.4
2022-02-21,3231879.49,2662096.96
2022-02-22,3646117.64,3080342.28
2022-02-23,3297595.34,2768284.27
2022-02-24,2768850.97,2337359.85
2022-02-25,2943786.98,2445090.2
2022-02-26,6304749.98,4896174.07
2022-02-27,5652340.75,4889448.26
2022-02-28,6007208.86,4942844.92
2022-03-01,4532724.33,3774772.1
2022-03-02,5221766.09,4446394.75
2022-03-03,1113577.08,936517.95
2022-03-04,1265611.41,1001621.35
2022-03-05,1917604.21,1671253.56
2022-03-06,2406752.08,1881208.83
2022-03-07,3077438.94,2603663.56
2022-03-08,3777839.97,3199498.52
2022-03-09,4138590.91,3354044.48
2022-03-10,3544992.79,2897669.69
2022-03-11,3499825.21,2868355.02
2022-03-12,3731020.06,3230097.43
2022-03-13,4026635.22,3346220.86
2022-03-14,4709281.9,3928279.43
2022-03-15,4619237.89,3907599.13
2022-03-16,4519934.96,3787149.37
2022-03-17,5222281.22,4421275.88
2022-03-18,4426435.98,3648313.01
2022-03-19,4313906.61,3587200.12
2022-03-20,4198964.15,3744253.09
2022-03-21,4036051.82,3737447.21
2022-03-22,4626820.15,4342565.79
2022-03-23,5301842.45,4915987.31
2022-03-24,5052034.89,4744310.26
2022-03-25,4122489.22,4014534.97
2022-03-26,4325007.4,4010228.32
2022-03-27,5169170.11,4775502.11
2022-03-28,4855258.01,4607293.73
2022-03-29,4908504.49,4613958.54
2022-03-30,11643208.73,10896036.48
2022-03-31,9233141.0,8773718.15
2022-04-01,8299060.74,8041756.19
2022-04-02,8289456.22,7808017.19
2022-04-03,6547965.12,6148445.74
2022-04-04,1974536.55,1802524.97
2022-04-05,3017582.3,2782222.29
2022-04-06,2934004.6,2645021.55
2022-04-07,1947894.58,1833343.52
2022-04-08,2516364.3,2311523.71
2022-04-09,3523261.24,3380510.41
2022-04-10,3747690.93,3511278.1
2022-04-11,4187283.4,3982564.11
2022-04-12,4300020.35,4061975.74
2022-04-13,4888627.31,4546028.85
2022-04-14,4670014.27,4407778.78
2022-04-15,4908291.49,4288050.23
2022-04-16,5147946.06,4540748.11
2022-04-17,4470361.38,3877207.22
2022-04-18,3680888.01,2995894.73
2022-04-19,4426735.65,3630694.51
2022-04-20,4874458.71,4017615.85
2022-04-21,2926459.0,2418771.53
2022-04-22,4609506.19,3890393.56
2022-04-23,4709847.04,3925675.06
2022-04-24,5020542.99,4173556.86
2022-04-25,4873788.42,3954819.04
2022-04-26,5688161.6,4770812.83
2022-04-27,5361513.76,4376745.35
2022-04-28,5590934.3,4645081.23
2022-04-29,7579535.07,6187238.79
2022-04-30,6592777.23,5405333.92
2022-05-01,5680859.44,4706859.17
2022-05-02,4291036.44,3434252.59
2022-05-03,5504853.65,4531490.74
2022-05-04,1792730.62,1492900.17
2022-05-05,3556300.98,2916616.09
2022-05-06,2532060.94,2027456.78
2022-05-07,3620303.23,3000039.1
2022-05-08,2468343.71,1923320.47
2022-05-09,2985986.67,2430054.67
2022-05-10,3668495.19,2955983.75
2022-05-11,4347378.73,3521156.43
2022-05-12,4753134.02,3878195.49
2022-05-13,3479131.38,2953956.65
2022-05-14,4406804.98,3730445.32
2022-05-15,4455089.7,3604418.84
2022-05-16,4323621.35,3469983.75
2022-05-17,4158982.96,3363524.3
2022-05-18,6094171.87,4997123.61
2022-05-19,5824908.18,4737898.72
2022-05-20,2226534.2,1797128.71
2022-05-21,4033154.28,3341369.82
2022-05-22,5000275.74,4124194.76
2022-05-23,3647180.26,3055864.88
2022-05-24,4442598.36,3584450.45
2022-05-25,6573956.43,5501922.55
2022-05-26,6284218.49,5141408.99
2022-05-27,3652675.9,2933129.2
2022-05-28,3223975.84,2664148.14
2022-05-29,5327455.25,4413502.81
2022-05-30,8158502.0,6931185.72
2022-05-31,8513166.37,6787523.6
2022-06-01,8373363.4,7038218.52
2022-06-02,8325437.52,6796380.79
2022-06-03,6585522.44,5345747.87
2022-06-04,2998952.42,2492875.15
2022-06-05,2945501.79,2481566.23
2022-06-06,3100859.0,2519872.17
2022-06-07,3673238.8,3096187.02
2022-06-08,3686799.9,3086016.13
2022-06-09,2619038.14,2169844.13
2022-06-10,3369544.01,2830537.04
2022-06-11,4463584.56,3478666.52
2022-06-12,4561669.81,3820200.11
2022-06-13,4221162.05,3579316.15
2022-06-14,4843640.76,3943051.0
2022-06-15,4969823.53,4197066.37
2022-06-16,4143877.35,3546880.86
2022-06-17,4914374.7,4127718.74
2022-06-18,4817780.87,3824360.06
2022-06-19,3795086.21,3161112.99
2022-06-20,3323030.57,2753309.16
2022-06-21,4271838.09,3517936.59
2022-06-22,5182306.11,4283552.22
2022-06-23,3276933.23,2698817.37
2022-06-24,4334289.08,3840132.24
2022-06-25,3650772.37,3465656.03
2022-06-26,3313898.55,3251613.07
2022-06-27,3481464.68,3545701.77
2022-06-28,5799352.35,5797836.84
2022-06-29,7265484.49,7471904.08
2022-06-30,5503799.91,5548808.71
2022-07-01,5150082.22,5158929.6
2022-07-02,4591824.74,4681370.69
2022-07-03,3487232.0,3467227.39
2022-07-04,1208545.64,1210803.29
2022-07-05,1079245.09,1067117.75
2022-07-06,2003115.26,1958001.67
2022-07-07,2178171.4,2191625.58
2022-07-08,1881078.1,1982500.01
2022-07-09,1988747.3,2091746.39
2022-07-10,2250020.87,2249417.16
2022-07-11,3085208.06,3120714.69
2022-07-12,3275001.85,3465716.5
2022-07-13,3331997.68,3265956.0
2022-07-14,3428606.64,3482102.84
2022-07-15,3272104.3,3382105.17
2022-07-16,3060600.17,3054594.29
2022-07-17,3238870.01,3239433.47
2022-07-18,3305333.1,3363292.96
2022-07-19,3101945.44,3019090.18
2022-07-20,3436240.82,3222539.9
2022-07-21,3596036.01,3119249.05
2022-07-22,2771453.13,2364982.84
2022-07-23,4190232.53,3612754.83
2022-07-24,3833852.9,3118207.38
2022-07-25,2614143.21,2099890.98
2022-07-26,3176075.37,2651641.17
2022-07-27,4214912.76,3467925.47
2022-07-28,4859620.98,3942867.94
2022-07-29,3226100.81,2681143.22
2022-07-30,2682461.47,2137462.32
2022-07-31,4622917.86,3735517.99
2022-08-01,4081818.17,3201046.8
2022-08-02,4490226.96,3711709.11
2022-08-03,5085558.26,4209543.55
2022-08-04,4345026.44,3614349.89
2022-08-05,2114789.45,1780212.48
2022-08-06,2325289.52,2017328.21
