date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source
2014-04-17,26998,19652,95425,0.00405,206.0,direct
2014-04-18,28486,23229,108624,0.00408,164.3,social_media
2014-04-19,31395,22973,144900,0.00407,276.8,paid_search
2014-04-20,30149,23019,144722,0.00383,249.2,paid_search
2014-04-21,32674,23745,140656,0.0035,104.8,email_campaign
2014-04-22,32103,25911,159800,0.00358,174.0,social_media
2014-04-23,26922,21973,128715,0.00391,154.7,email_campaign
2014-04-24,28696,22691,100395,0.00534,318.0,referral
2014-04-25,32626,23330,149274,0.0035,140.6,paid_search
2014-04-26,28597,20330,120686,0.00475,159.8,social_media
2014-04-27,31694,22215,170628,0.00449,145.2,paid_search
2014-04-28,27759,21830,138714,0.00393,133.2,social_media
2014-04-29,32248,25948,163941,0.00579,223.1,email_campaign
2014-04-30,30939,23211,133474,0.00356,156.9,social_media
2014-05-01,25885,19449,123888,0.00367,278.3,paid_search
2014-05-02,31644,24370,153075,0.00327,123.1,direct
2014-05-03,28317,20767,114920,0.00493,194.2,organic_search
2014-05-04,27998,22585,124889,0.00468,292.2,direct
2014-05-05,25934,20515,98145,0.00546,182.5,social_media
2014-05-06,28880,20727,132987,0.0038,159.1,referral
2014-05-07,30417,21334,105056,0.00363,107.7,social_media
2014-05-08,22054,15883,78562,0.00578,114.3,referral
2014-05-09,26222,21344,92295,0.00409,155.7,email_campaign
2014-05-10,25378,18460,109459,0.00467,121.8,organic_search
2014-05-11,29095,21081,94942,0.0055,146.2,referral
2014-05-12,28899,22803,134458,0.00446,215.8,paid_search
2014-05-13,26739,21724,92280,0.00579,306.7,paid_search
2014-05-14,25709,19377,111615,0.00376,243.4,paid_search
2014-05-15,30110,24293,157951,0.00411,180.0,referral
2014-05-16,27531,20857,105553,0.00335,220.2,social_media
2014-05-17,26128,20836,123104,0.00564,171.4,social_media
2014-05-18,25658,18281,96643,0.00569,113.0,paid_search
2014-05-19,29037,21645,134048,0.00514,248.5,referral
2014-05-20,29515,22535,159233,0.00361,308.7,organic_search
2014-05-21,27548,20709,139667,0.00555,246.8,organic_search
2014-05-22,27824,22650,112503,0.00345,245.6,referral
2014-05-23,28489,22749,96527,0.00514,252.9,organic_search
2014-05-24,25209,19652,92373,0.00476,227.0,paid_search
2014-05-25,30338,21404,120860,0.00577,167.1,email_campaign
2014-05-26,29609,23230,125918,0.00425,237.2,organic_search
2014-05-27,30146,22918,145944,0.00571,308.3,direct
2014-05-28,27952,22186,110221,0.00575,222.7,paid_search
2014-05-29,30992,23883,135079,0.00436,273.6,direct
2014-05-30,28560,22570,116268,0.00331,166.6,paid_search
2014-05-31,27754,22518,120629,0.00566,186.5,social_media
2014-06-01,28531,21625,139896,0.00411,300.9,paid_search
2014-06-02,29119,22466,98811,0.00529,265.4,organic_search
2014-06-03,27485,21760,92388,0.00494,293.0,paid_search
2014-06-04,31372,24682,167700,0.0052,218.4,referral
2014-06-05,30289,22112,134531,0.00432,247.6,organic_search
2014-06-06,27136,22179,118099,0.00392,155.0,organic_search
2014-06-07,31059,24129,145769,0.00498,304.3,email_campaign
2014-06-08,28049,20529,129406,0.00525,115.1,direct
2014-06-09,30401,24133,102124,0.00342,142.4,organic_search
2014-06-10,27671,21455,121832,0.00523,235.3,referral
2014-06-11,31871,24543,140141,0.00524,213.6,referral
2014-06-12,29120,22829,145416,0.0043,192.1,social_media
2014-06-13,30261,22465,108371,0.00471,125.2,email_campaign
2014-06-14,29999,23096,122404,0.00557,214.3,paid_search
2014-06-15,31223,24204,133930,0.00472,107.8,direct
2014-06-16,23259,17230,110680,0.00388,132.9,organic_search
2014-06-17,29091,23029,108429,0.00503,299.7,email_campaign
2014-06-18,22476,18096,93356,0.00442,198.4,paid_search
2014-06-19,27866,22727,95424,0.00561,245.2,direct
2014-06-20,30816,22914,118380,0.00494,299.4,social_media
2014-06-21,30622,21512,112749,0.0037,299.9,organic_search
2014-06-22,30032,21674,142020,0.00339,158.1,direct
2014-06-23,28623,21810,155716,0.00577,168.7,paid_search
2014-06-24,31892,22653,153112,0.00506,241.0,paid_search
2014-06-25,30658,24091,153275,0.00421,138.1,email_campaign
2014-06-26,28821,20469,104924,0.0056,285.0,direct
2014-06-27,31165,23193,117512,0.00372,115.8,paid_search
2014-06-28,28913,20500,128800,0.00557,254.8,referral
2014-06-29,30012,24306,121789,0.00327,266.8,social_media
2014-06-30,25122,18170,93098,0.00327,229.7,email_campaign
2014-07-01,24118,17786,127394,0.00502,155.7,organic_search
2014-07-02,22829,18044,88984,0.00322,132.2,social_media
2014-07-03,24291,19783,87191,0.00356,299.1,paid_search
2014-07-04,19697,15074,67832,0.00334,305.3,paid_search
2014-07-05,21042,16132,91459,0.00362,274.7,organic_search
2014-07-06,23161,17499,106661,0.00453,195.0,referral
2014-07-07,23149,17267,116966,0.00331,221.1,social_media
2014-07-08,25383,19953,98382,0.00472,177.4,organic_search
2014-07-09,21166,17277,101109,0.00566,105.3,email_campaign
2014-07-10,24785,18490,130982,0.00371,307.0,organic_search
2014-07-11,23966,18867,81909,0.00462,157.6,paid_search
2014-07-12,23198,18905,106668,0.00408,259.5,social_media
2014-07-13,21016,15177,112942,0.0047,151.6,paid_search
2014-07-14,22862,18719,90583,0.00513,177.7,social_media
2014-07-15,23206,18797,74689,0.00397,160.4,paid_search
2014-07-16,25448,19172,86877,0.00525,245.5,direct
2014-07-17,24173,17451,106949,0.00525,242.9,paid_search
2014-07-18,22467,16175,105153,0.00531,187.4,paid_search
2014-07-19,19637,14226,102829,0.00342,143.6,organic_search
2014-07-20,23071,16745,125329,0.00402,303.3,direct
2014-07-21,23563,16839,117759,0.00444,196.9,paid_search
2014-07-22,20852,16050,98954,0.00471,221.2,organic_search
2014-07-23,20563,16788,99371,0.00354,307.5,referral
2014-07-24,20142,15456,101375,0.00439,170.9,email_campaign
2014-07-25,23097,18708,79029,0.00495,205.3,social_media
2014-07-26,24247,19552,103070,0.00472,135.3,social_media
2014-07-27,21988,16247,95568,0.0057,125.4,paid_search
2014-07-28,22670,15945,97809,0.00477,130.8,organic_search
2014-07-29,18711,13949,72733,0.00386,211.0,social_media
2014-07-30,24281,17908,81246,0.00444,184.7,referral
2014-07-31,19708,14084,101207,0.00427,211.4,paid_search
2014-08-01,24466,19362,115362,0.00331,296.9,social_media
2014-08-02,24590,19673,104410,0.00389,301.5,organic_search
2014-08-03,27896,22287,129445,0.00523,314.0,organic_search
2014-08-04,25170,19950,101848,0.004,107.4,paid_search
2014-08-05,25018,19903,86055,0.00353,213.4,paid_search
2014-08-06,23442,17709,121906,0.00531,236.5,email_campaign
2014-08-07,23454,18090,102654,0.00332,110.3,email_campaign
2014-08-08,23334,18245,121130,0.0056,124.5,paid_search
2014-08-09,25341,20285,126650,0.00446,137.0,referral
2014-08-10,29231,23328,140174,0.00364,161.8,referral
2014-08-11,23585,17452,106386,0.00575,210.6,referral
2014-08-12,26756,19620,99842,0.00352,277.9,social_media
2014-08-13,27052,21739,105616,0.00388,105.1,email_campaign
2014-08-14,24462,18052,95230,0.00415,285.7,email_campaign
2014-08-15,26593,20242,111317,0.00384,291.0,direct
2014-08-16,23490,18504,108705,0.00548,204.7,organic_search
2014-08-17,27595,19440,123897,0.00559,204.5,referral
2014-08-18,24284,18786,92056,0.00337,305.5,organic_search
2014-08-19,27530,20093,130665,0.00487,102.7,social_media
2014-08-20,26262,21171,141919,0.00575,116.0,organic_search
2014-08-21,24400,18452,124494,0.00568,150.4,social_media
2014-08-22,27609,20885,122171,0.00566,158.8,organic_search
2014-08-23,20691,14501,70328,0.00408,305.5,direct
2014-08-24,24220,16963,109986,0.0038,314.2,paid_search
2014-08-25,22239,17722,121773,0.00336,281.4,organic_search
2014-08-26,26573,21345,139315,0.00468,191.5,organic_search
2014-08-27,24745,19165,121324,0.00429,299.7,organic_search
2014-08-28,24844,17570,112442,0.00358,299.5,organic_search
2014-08-29,21406,16216,91997,0.00432,268.7,paid_search
2014-08-30,24035,19477,110772,0.00341,115.1,paid_search
2014-08-31,26386,21171,93476,0.00378,172.1,organic_search
2014-09-01,15632,12444,65725,0.0054,298.5,social_media
2014-09-02,17927,14108,89498,0.00343,121.2,social_media
2014-09-03,18132,12780,84311,0.00487,182.8,social_media
2014-09-04,18744,14326,80286,0.0034,138.5,paid_search
2014-09-05,16761,12802,82021,0.00432,213.2,paid_search
2014-09-06,16392,12341,61013,0.00348,252.6,organic_search
2014-09-07,16882,11861,62446,0.00509,178.8,paid_search
2014-09-08,19692,14268,82611,0.00414,100.4,email_campaign
2014-09-09,17866,13307,93827,0.00571,186.8,organic_search
2014-09-10,17022,12401,68700,0.00529,102.6,paid_search
2014-09-11,20363,16145,73927,0.00481,228.6,paid_search
2014-09-12,18930,14320,68622,0.00522,168.6,paid_search
2014-09-13,16596,12438,69578,0.00573,144.4,email_campaign
2014-09-14,18068,14667,86883,0.00417,218.9,paid_search
2014-09-15,19576,15904,77829,0.00568,104.3,social_media
2014-09-16,17833,13068,89080,0.00494,303.2,social_media
2014-09-17,19329,15498,74137,0.0056,286.4,direct
2014-09-18,16909,12993,86844,0.00558,157.6,direct
2014-09-19,17146,12184,80820,0.0058,299.5,organic_search
2014-09-20,18727,13698,92596,0.00536,197.7,organic_search
2014-09-21,20058,16359,105471,0.00371,272.6,organic_search
2014-09-22,18738,14953,90705,0.00462,232.2,direct
2014-09-23,16222,11492,84429,0.00346,233.4,social_media
2014-09-24,20395,14373,70771,0.00426,247.9,referral
2014-09-25,16861,12170,58732,0.00516,255.7,paid_search
2014-09-26,16789,12429,81845,0.00347,233.0,organic_search
2014-09-27,17582,13905,90452,0.00358,306.2,email_campaign
2014-09-28,16535,13449,72467,0.0037,242.5,organic_search
2014-09-29,18334,14785,75135,0.00411,136.3,referral
2014-09-30,18116,14166,65756,0.0037,240.4,social_media
2014-10-01,13714,11107,47236,0.00575,315.2,direct
2014-10-02,14951,11807,64104,0.0034,291.3,organic_search
2014-10-03,14457,10862,65675,0.00361,185.0,email_campaign
2014-10-04,17077,12974,80251,0.00334,105.4,organic_search
2014-10-05,15183,11554,55577,0.00421,280.6,social_media
2014-10-06,12954,10312,70101,0.00397,298.2,referral
2014-10-07,17560,12448,82066,0.00479,144.3,organic_search
2014-10-08,15104,11381,75821,0.0052,111.5,direct
2014-10-09,14880,12129,63532,0.00422,176.9,organic_search
2014-10-10,13932,10677,45811,0.00478,185.8,paid_search
2014-10-11,15700,12404,51310,0.00387,192.9,referral
2014-10-12,13762,10895,57265,0.00372,230.1,paid_search
2014-10-13,15576,11706,80230,0.00343,158.6,direct
2014-10-14,12392,8920,40016,0.00346,229.7,social_media
2014-10-15,14941,11279,74168,0.0053,228.4,social_media
2014-10-16,16025,12454,81588,0.00383,272.8,social_media
2014-10-17,12793,9282,56849,0.00388,234.7,paid_search
2014-10-18,15622,11140,65864,0.00329,159.3,organic_search
2014-10-19,14950,11746,62246,0.00541,155.0,organic_search
2014-10-20,14868,12106,79044,0.00487,210.9,paid_search
2014-10-21,15123,11498,74369,0.00499,276.3,organic_search
2014-10-22,15703,12727,57449,0.00516,278.5,direct
2014-10-23,14961,11645,61683,0.00507,311.8,paid_search
2014-10-24,14037,11129,57829,0.00562,272.2,organic_search
2014-10-25,14637,11786,73636,0.00429,137.4,social_media
2014-10-26,13360,9804,50893,0.00427,177.6,paid_search
2014-10-27,15039,11386,50863,0.00437,191.4,social_media
2014-10-28,14021,10144,72386,0.00396,209.1,paid_search
2014-10-29,15156,11304,81976,0.00445,286.2,social_media
2014-10-30,11932,8733,43393,0.00367,249.9,organic_search
2014-10-31,12268,9791,56527,0.00458,291.0,email_campaign
2014-11-01,12350,9430,59845,0.00396,132.8,social_media
2014-11-02,9858,7662,48176,0.00479,213.1,direct
2014-11-03,9271,7343,50990,0.00336,281.7,organic_search
2014-11-04,12479,9521,50077,0.00322,230.8,organic_search
2014-11-05,11136,8963,40264,0.00375,210.1,organic_search
2014-11-06,13338,9880,51475,0.00413,243.3,organic_search
2014-11-07,10458,7811,57426,0.00483,207.9,social_media
2014-11-08,11955,8407,42948,0.00325,238.1,organic_search
2014-11-09,11303,8853,41316,0.00463,292.5,email_campaign
2014-11-10,11746,8557,42791,0.00432,231.7,organic_search
2014-11-11,13374,10001,45285,0.00382,293.5,paid_search
2014-11-12,12915,9215,50492,0.00363,302.8,paid_search
2014-11-13,12214,9340,58391,0.00326,266.7,social_media
2014-11-14,12350,9904,50649,0.00385,278.6,email_campaign
2014-11-15,14001,10578,46627,0.00481,220.0,organic_search
2014-11-16,12751,9058,42064,0.00576,110.9,paid_search
2014-11-17,13636,10191,74385,0.00494,259.3,paid_search
2014-11-18,11650,9470,39351,0.00554,283.4,paid_search
2014-11-19,14539,11513,63846,0.00519,224.9,paid_search
2014-11-20,11778,9547,62074,0.00334,126.5,paid_search
2014-11-21,14690,10969,49729,0.00563,133.5,organic_search
2014-11-22,11106,8861,43498,0.004,192.6,organic_search
2014-11-23,11209,8434,45394,0.00378,172.4,email_campaign
2014-11-24,11794,9133,54219,0.00471,189.7,organic_search
2014-11-25,13405,10873,69008,0.00448,215.9,organic_search
2014-11-26,13829,10685,63366,0.00372,156.6,social_media
2014-11-27,11438,8649,52208,0.00434,210.8,social_media
2014-11-28,11931,8377,47295,0.00552,181.5,paid_search
2014-11-29,13244,10019,49923,0.00377,276.7,referral
2014-11-30,12733,9914,61026,0.00361,101.6,paid_search
2014-12-01,13705,9764,53255,0.00551,183.5,paid_search
2014-12-02,13930,10971,54294,0.00352,185.6,social_media
2014-12-03,12384,9270,45118,0.00542,261.1,social_media
2014-12-04,14206,10153,52846,0.00575,255.7,organic_search
2014-12-05,13501,10608,49671,0.00404,232.4,social_media
2014-12-06,12995,9605,70307,0.00507,282.3,social_media
2014-12-07,14178,10013,75929,0.0033,151.4,direct
2014-12-08,10946,7808,41963,0.00535,165.9,referral
2014-12-09,15116,10581,61132,0.00449,174.4,referral
2014-12-10,13155,10761,69185,0.0043,151.1,direct
2014-12-11,12828,10374,62511,0.00451,220.4,paid_search
2014-12-12,14397,10681,55748,0.00423,137.5,organic_search
2014-12-13,15411,12030,59202,0.00537,148.9,organic_search
2014-12-14,12133,9704,55972,0.00489,263.5,paid_search
2014-12-15,14071,10058,67194,0.00573,276.5,direct
2014-12-16,14337,11208,71824,0.00348,121.8,referral
2014-12-17,13526,9659,48171,0.00375,239.8,organic_search
2014-12-18,13579,10491,45698,0.00414,226.5,referral
2014-12-19,12495,9094,55293,0.00327,291.5,organic_search
2014-12-20,12762,9406,55784,0.00455,277.7,social_media
2014-12-21,11970,8637,45192,0.00437,245.3,organic_search
2014-12-22,13175,10041,61750,0.00521,258.2,organic_search
2014-12-23,16728,12230,72737,0.0034,304.6,paid_search
2014-12-24,15005,11921,78947,0.00327,158.5,direct
2014-12-25,14984,11307,62313,0.00371,220.9,organic_search
2014-12-26,12836,10452,50229,0.00339,307.3,organic_search
2014-12-27,12176,9846,39355,0.00378,304.0,organic_search
2014-12-28,14412,11054,78580,0.00438,227.0,organic_search
2014-12-29,14420,11734,47763,0.00487,167.0,organic_search
2014-12-30,14751,11393,55478,0.00538,210.6,social_media
2014-12-31,14154,10690,63205,0.00468,242.0,paid_search
2015-01-01,11938,9703,49079,0.00418,304.3,paid_search
2015-01-02,12631,8889,62686,0.00425,312.3,email_campaign
2015-01-03,11528,8833,40725,0.00383,249.4,organic_search
2015-01-04,10546,7828,51512,0.00559,193.2,organic_search
2015-01-05,11328,9200,48905,0.00357,201.0,social_media
2015-01-06,9268,7471,38649,0.0051,318.3,email_campaign
2015-01-07,10147,7857,33888,0.00572,121.9,social_media
2015-01-08,8997,6847,34451,0.00358,198.5,social_media
2015-01-09,12849,10119,58922,0.00477,190.4,referral
2015-01-10,11873,8645,64601,0.00342,134.3,organic_search
2015-01-11,11735,8824,58810,0.0037,224.1,organic_search
2015-01-12,12986,10533,59184,0.00366,234.2,referral
2015-01-13,11908,9263,38118,0.00429,317.1,referral
2015-01-14,12735,9340,50389,0.00507,243.2,email_campaign
2015-01-15,12630,9430,45764,0.00348,202.1,social_media
2015-01-16,11982,8884,42069,0.00554,294.7,organic_search
2015-01-17,10268,7696,50373,0.00496,208.1,organic_search
2015-01-18,10164,7618,54711,0.00522,305.3,organic_search
2015-01-19,11734,8493,49230,0.00516,111.5,email_campaign
2015-01-20,10857,8425,50716,0.00514,241.8,paid_search
2015-01-21,11368,8795,37330,0.00558,135.7,paid_search
2015-01-22,12159,9424,53924,0.00383,256.3,referral
2015-01-23,13034,10656,62656,0.00508,238.1,organic_search
2015-01-24,12673,9972,52366,0.00449,176.6,organic_search
2015-01-25,10995,8907,48943,0.00551,294.0,organic_search
2015-01-26,12273,9523,52623,0.00366,301.7,referral
2015-01-27,12089,9078,39559,0.00398,187.2,organic_search
2015-01-28,12441,9685,50069,0.00544,133.2,email_campaign
2015-01-29,12264,8882,42039,0.00336,142.5,email_campaign
2015-01-30,11133,7908,44130,0.00397,167.1,paid_search
2015-01-31,10453,7595,51485,0.00435,123.4,email_campaign
2015-02-01,15593,11059,53441,0.0052,224.8,email_campaign
2015-02-02,15910,13006,61981,0.00477,116.1,paid_search
2015-02-03,15721,11891,59210,0.00342,235.7,organic_search
2015-02-04,17552,12726,92236,0.00346,220.5,email_campaign
2015-02-05,16196,12951,75150,0.00537,157.7,organic_search
2015-02-06,17363,13848,59004,0.00434,286.9,email_campaign
2015-02-07,18408,14137,78214,0.00368,301.6,email_campaign
2015-02-08,16090,12699,72582,0.00555,308.1,referral
2015-02-09,17476,12915,60213,0.00559,106.1,paid_search
2015-02-10,18527,13995,66887,0.00461,264.2,organic_search
2015-02-11,18408,14673,81784,0.0037,173.2,organic_search
2015-02-12,16304,13006,62018,0.00398,216.9,referral
2015-02-13,20518,15147,76117,0.0037,237.5,organic_search
2015-02-14,13711,9875,60627,0.00396,282.2,direct
2015-02-15,17280,12439,68446,0.00426,274.5,organic_search
2015-02-16,17693,12413,89965,0.00504,140.8,paid_search
2015-02-17,16802,12521,74388,0.00445,139.1,paid_search
2015-02-18,16725,12085,61913,0.00367,230.0,social_media
2015-02-19,16363,12198,79512,0.0041,130.9,organic_search
2015-02-20,18730,15092,95572,0.00454,191.1,direct
2015-02-21,15952,11280,70645,0.00499,312.5,organic_search
2015-02-22,16431,13211,79486,0.00433,285.9,organic_search
2015-02-23,14463,11021,50731,0.00449,289.8,social_media
2015-02-24,17173,13667,71689,0.00513,142.9,organic_search
2015-02-25,14450,11692,51345,0.00553,135.4,organic_search
2015-02-26,18508,15057,88646,0.00403,254.6,organic_search
2015-02-27,14926,11229,53940,0.00545,166.2,social_media
2015-02-28,15722,11744,83724,0.00401,253.2,organic_search
2015-03-01,21480,17584,81546,0.00414,108.6,paid_search
2015-03-02,22178,17801,84529,0.00567,164.9,referral
2015-03-03,23311,16676,118505,0.00396,302.1,paid_search
2015-03-04,20723,16144,99756,0.00434,279.6,social_media
2015-03-05,24841,19625,110043,0.00384,254.3,social_media
2015-03-06,23903,18195,115420,0.00379,149.3,social_media
2015-03-07,20579,16101,83988,0.00384,143.0,social_media
2015-03-08,23101,16215,83326,0.00425,240.2,organic_search
2015-03-09,23240,17341,117770,0.00544,181.2,referral
2015-03-10,23566,17258,107264,0.00547,253.6,paid_search
2015-03-11,22870,16676,97024,0.0043,111.6,organic_search
2015-03-12,28148,22855,147647,0.00566,290.4,email_campaign
2015-03-13,21363,15687,117397,0.00572,183.0,paid_search
2015-03-14,22276,17876,89445,0.0045,269.4,paid_search
2015-03-15,22351,15744,120642,0.00361,151.0,organic_search
2015-03-16,24269,19775,108034,0.00469,195.4,organic_search
2015-03-17,21379,16480,69949,0.00391,176.4,paid_search
2015-03-18,18253,14079,88133,0.00349,263.0,paid_search
2015-03-19,23852,18973,85968,0.00441,295.0,organic_search
