return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
RET-000586,9618,1765,2012-08-17,wrong_size,2,4294.24
RET-000587,9623,1085,2012-08-23,wrong_size,4,4054.31
RET-000588,9623,1086,2012-08-21,wrong_size,4,3930.28
RET-000589,9632,915,2012-09-02,wrong_size,3,18476.51
RET-000591,9638,992,2012-09-05,changed_mind,7,22625.84
RET-000592,9660,1182,2012-08-22,defective,4,8404.33
RET-000593,9698,2026,2012-09-08,wrong_size,1,4149.54
RET-000594,9709,658,2012-09-03,wrong_size,5,52096.94
RET-000595,9716,2253,2012-08-19,not_as_described,1,1429.44
RET-000596,9721,2255,2012-08-25,not_as_described,1,644.11
RET-000598,9773,502,2012-08-29,wrong_size,3,33549.18
RET-000599,9774,580,2012-09-09,wrong_size,3,27887.72
RET-000600,9783,573,2012-08-30,not_as_described,6,19309.1
RET-000601,9801,472,2012-08-21,wrong_size,3,33952.81
RET-000604,9823,1182,2012-09-07,wrong_size,7,14623.37
RET-000605,9849,2396,2012-08-26,changed_mind,1,1105.97
RET-000606,9887,915,2012-08-28,defective,1,5815.44
RET-000607,9891,634,2012-08-29,defective,1,10832.15
RET-000608,9893,989,2012-09-04,wrong_size,3,15490.2
RET-000609,9894,981,2012-09-06,changed_mind,2,3557.72
RET-000610,9905,1017,2012-08-20,wrong_size,5,14859.49
RET-000613,9947,396,2012-09-01,wrong_size,6,59622.03
RET-000614,9958,725,2012-08-21,changed_mind,1,1174.8
RET-000615,9958,726,2012-08-25,changed_mind,2,2715.95
RET-000616,9959,725,2012-08-27,defective,1,1270.04
RET-000617,9959,726,2012-08-21,wrong_size,3,3617.51
RET-000618,9968,946,2012-09-04,not_as_described,4,31705.22
RET-000619,9997,2252,2012-09-03,defective,2,3058.12
RET-000620,9997,2253,2012-09-04,not_as_described,1,1475.38
RET-000621,10004,785,2012-09-09,late_delivery,1,681.1
RET-000622,10005,472,2012-08-25,defective,1,10274.76
RET-000623,10023,1978,2012-09-02,wrong_size,3,9803.99
RET-000624,10023,1979,2012-09-12,not_as_described,1,2827.26
RET-000625,10050,1435,2012-09-05,wrong_size,2,7035.25
RET-000626,10055,2331,2012-08-26,late_delivery,1,7120.75
RET-000627,10067,734,2012-09-03,wrong_size,1,4224.9
RET-000628,10071,2192,2012-08-30,wrong_size,1,2594.3
RET-000629,10075,437,2012-09-06,changed_mind,5,45689.19
RET-000630,10095,2234,2012-09-08,wrong_size,1,786.06
RET-000631,10095,2235,2012-08-30,wrong_size,4,2783.41
RET-000632,10106,2373,2012-08-28,changed_mind,1,7028.63
RET-000633,10116,954,2012-08-23,changed_mind,1,7724.67
RET-000634,10118,396,2012-09-02,late_delivery,7,71277.7
RET-000635,10151,713,2012-08-26,defective,1,1871.91
RET-000637,10174,2054,2012-08-26,wrong_size,1,6674.65
RET-000638,10179,2255,2012-09-09,wrong_size,4,2595.58
RET-000639,10211,767,2012-09-04,not_as_described,6,6600.29
RET-000640,10270,2222,2012-08-31,not_as_described,7,17774.45
RET-000641,10276,2332,2012-08-25,wrong_size,1,5238.89
RET-000642,10288,600,2012-09-11,wrong_size,1,8228.41
RET-000643,10291,609,2012-09-12,defective,2,18849.3
RET-000644,10308,1139,2012-09-06,defective,1,7274.66
RET-000645,10317,502,2012-09-01,wrong_size,4,50338.22
RET-000646,10356,946,2012-09-01,wrong_size,2,16560.33
RET-000647,10402,499,2012-08-26,defective,2,21180.57
RET-000648,10402,1005,2012-09-01,not_as_described,5,5889.83
RET-000650,10415,725,2012-08-28,not_as_described,1,1334.12
RET-000651,10422,757,2012-08-25,defective,5,3922.89
RET-000652,10422,758,2012-09-09,defective,2,1567.56
RET-000653,10440,739,2012-08-28,defective,1,2003.93
RET-000654,10440,740,2012-08-31,wrong_size,5,10100.21
RET-000658,10572,573,2012-09-02,changed_mind,5,18464.15
RET-000660,10596,606,2012-09-04,wrong_size,2,7105.23
RET-000662,10635,1966,2012-09-14,changed_mind,2,5291.44
RET-000663,10635,1967,2012-09-03,defective,1,2801.82
RET-000664,10644,1987,2012-09-10,changed_mind,2,3754.34
RET-000665,10659,785,2012-09-05,changed_mind,4,2670.33
RET-000666,10659,786,2012-08-20,changed_mind,1,662.61
RET-000667,10691,493,2012-08-30,defective,2,22736.6
RET-000668,10702,2407,2012-08-24,wrong_size,2,1699.09
RET-000669,10717,1057,2012-08-27,defective,1,1500.13
RET-000670,10760,1186,2012-08-28,late_delivery,3,12398.55
RET-000674,10775,551,2012-09-01,defective,1,9847.85
RET-000679,10817,93,2012-09-13,changed_mind,1,10990.79
RET-000681,10854,658,2012-08-31,wrong_size,5,52055.81
RET-000682,10866,733,2012-09-10,wrong_size,1,3908.11
RET-000683,10866,734,2012-09-03,changed_mind,6,23044.53
RET-000684,10893,1086,2012-09-19,not_as_described,2,2188.65
RET-000685,10900,2407,2012-08-31,wrong_size,2,1809.69
RET-000687,10933,2250,2012-09-11,wrong_size,1,1344.11
RET-000688,10933,2251,2012-08-30,wrong_size,2,2605.85
RET-000689,10937,635,2012-09-14,wrong_size,1,10312.92
RET-000690,10942,1057,2012-08-28,changed_mind,7,9788.62
RET-000691,10942,1058,2012-09-10,changed_mind,2,2969.24
RET-000692,10943,600,2012-09-09,wrong_size,3,27489.89
RET-000694,10981,1480,2012-09-04,defective,3,11594.24
RET-000695,10989,785,2012-09-07,wrong_size,1,616.77
RET-000696,10989,786,2012-08-29,wrong_size,3,1976.92
RET-000700,11135,1201,2012-09-06,defective,1,6592.78
RET-000701,11145,2070,2012-09-10,wrong_size,3,16881.89
RET-000702,11183,992,2012-09-15,changed_mind,2,6141.29
RET-000704,11252,826,2012-09-03,defective,3,35427.0
RET-000707,11267,964,2012-09-05,defective,7,26797.27
RET-000708,11277,981,2012-09-01,wrong_size,1,1741.18
RET-000709,11283,339,2012-08-29,late_delivery,1,9071.08
RET-000710,11291,1114,2012-08-29,not_as_described,1,1915.81
RET-000711,11315,1838,2012-09-11,not_as_described,5,17250.02
RET-000712,11351,1903,2012-08-30,not_as_described,3,25191.82
RET-000714,11355,758,2012-09-08,late_delivery,2,1703.49
RET-000715,11357,1818,2012-09-12,wrong_size,1,2389.95
RET-000716,11462,758,2012-09-11,wrong_size,2,1583.39
RET-000717,11464,631,2012-08-31,wrong_size,1,4642.29
RET-000720,11519,946,2012-09-02,not_as_described,2,15866.05
RET-000721,11540,936,2012-09-03,wrong_size,7,40288.92
RET-000722,11550,1041,2012-09-04,wrong_size,2,21634.68
RET-000725,11620,1836,2012-09-14,late_delivery,2,2996.24
RET-000726,11638,785,2012-09-20,wrong_size,1,677.74
RET-000727,11638,786,2012-09-09,changed_mind,1,700.72
RET-000728,11642,676,2012-09-03,defective,1,8652.55
RET-000729,11652,617,2012-09-17,wrong_size,1,10192.14
RET-000730,11691,964,2012-09-13,changed_mind,2,7445.08
RET-000731,11692,1182,2012-09-13,wrong_size,4,7457.76
RET-000732,11720,910,2012-09-13,wrong_size,2,9344.05
RET-000733,11795,2400,2012-09-04,changed_mind,1,1023.47
RET-000734,11799,733,2012-09-10,defective,2,8194.18
RET-000736,11825,658,2012-09-18,wrong_size,6,68205.76
RET-000737,11836,609,2012-09-03,defective,4,39549.19
RET-000738,11889,2374,2012-09-09,wrong_size,1,7885.74
RET-000740,11956,966,2012-09-12,late_delivery,4,22172.27
RET-000741,11984,687,2012-08-29,wrong_size,2,11502.38
RET-000742,11994,606,2012-09-10,not_as_described,3,11257.13
RET-000743,11995,2054,2012-09-08,defective,4,25199.91
RET-000745,12054,786,2012-08-31,wrong_size,2,1305.71
RET-000746,12058,339,2012-09-04,not_as_described,1,8763.96
RET-000747,12087,915,2012-09-11,wrong_size,1,6390.51
RET-000749,12146,2400,2012-08-30,wrong_size,1,1059.12
RET-000751,12223,2270,2012-08-30,not_as_described,6,19832.14
RET-000752,12228,767,2012-09-08,defective,6,5962.56
RET-000753,12228,768,2012-09-16,wrong_size,5,5163.13
RET-000754,12269,1000,2012-09-11,wrong_size,6,6630.71
RET-000755,12291,631,2012-09-10,wrong_size,1,4770.24
RET-000756,12305,1131,2012-09-08,not_as_described,8,41507.7
RET-000757,12312,915,2012-09-03,changed_mind,2,12745.27
RET-000758,12313,2343,2012-09-15,changed_mind,3,16283.25
RET-000759,12330,502,2012-08-30,defective,3,40532.54
RET-000760,12331,609,2012-09-14,wrong_size,1,10254.29
RET-000765,12375,976,2012-09-06,defective,2,7185.68
RET-000766,12381,954,2012-09-14,changed_mind,2,14874.48
RET-000767,12498,2331,2012-09-05,wrong_size,1,7037.6
RET-000768,12605,768,2012-09-13,wrong_size,3,3302.98
RET-000769,12627,2240,2012-09-16,not_as_described,1,1036.77
RET-000770,12627,2241,2012-09-14,not_as_described,1,963.07
RET-000771,12634,36,2012-09-09,wrong_size,1,5264.61
RET-000772,12700,1436,2012-09-04,defective,4,14951.92
RET-000773,12702,2332,2012-09-20,defective,5,25700.43
RET-000774,12725,946,2012-09-15,late_delivery,4,31430.51
RET-000776,12739,2240,2012-08-29,changed_mind,3,2974.91
RET-000781,12750,445,2012-09-20,wrong_size,2,19309.5
RET-000782,12757,566,2012-09-17,defective,2,19743.55
RET-000783,12789,733,2012-09-04,late_delivery,4,16185.05
RET-000784,12789,734,2012-09-15,wrong_size,1,4104.03
RET-000786,12814,1000,2012-09-14,not_as_described,3,3282.07
RET-000787,12816,2252,2012-09-22,late_delivery,1,1597.2
RET-000788,12816,2253,2012-09-10,wrong_size,2,3190.9
RET-000789,12828,2331,2012-09-05,changed_mind,7,50743.57
RET-000790,12833,786,2012-09-05,not_as_described,5,3029.3
RET-000791,12848,2388,2012-09-07,late_delivery,2,7698.59
RET-000792,12852,2332,2012-09-13,wrong_size,2,11223.33
RET-000793,12860,559,2012-09-19,wrong_size,2,15333.3
RET-000794,12888,687,2012-09-07,late_delivery,2,10361.16
RET-000795,12891,734,2012-09-18,wrong_size,2,7350.39
RET-000796,12929,559,2012-09-09,late_delivery,1,6596.53
RET-000797,12932,726,2012-09-09,wrong_size,1,1141.83
RET-000798,12972,992,2012-09-15,not_as_described,5,16962.09
RET-000799,12977,2057,2012-09-12,changed_mind,2,10766.78
RET-000800,12986,730,2012-09-17,late_delivery,2,6743.27
RET-000801,12989,1947,2012-09-15,wrong_size,1,3007.42
RET-000802,12994,2045,2012-09-13,late_delivery,1,5478.9
RET-000803,13026,733,2012-09-11,changed_mind,4,16481.49
RET-000806,13040,1085,2012-09-16,wrong_size,3,3070.37
RET-000807,13040,1086,2012-09-23,not_as_described,1,1147.32
RET-000808,13043,1943,2012-09-02,wrong_size,3,3954.98
RET-000809,13046,785,2012-09-15,defective,3,2097.71
RET-000810,13046,786,2012-09-08,changed_mind,1,675.71
RET-000811,13098,1085,2012-09-11,wrong_size,1,1040.78
RET-000812,13098,1086,2012-09-02,defective,6,6903.09
RET-000813,13135,785,2012-09-18,wrong_size,2,1245.54
RET-000814,13135,786,2012-09-12,wrong_size,1,641.76
RET-000815,13144,946,2012-09-19,defective,1,7753.11
RET-000816,13146,437,2012-09-24,defective,2,17914.79
RET-000817,13160,1227,2012-09-07,wrong_size,1,3650.96
RET-000818,13213,992,2012-09-11,wrong_size,1,3271.56
RET-000819,13225,2280,2012-09-14,not_as_described,7,12418.06
RET-000820,13226,2240,2012-09-09,wrong_size,4,3981.31
RET-000821,13226,2241,2012-09-14,wrong_size,2,1882.51
RET-000822,13240,1076,2012-09-04,not_as_described,7,19915.65
RET-000824,13254,2352,2012-09-12,changed_mind,3,12832.53
RET-000825,13262,2064,2012-09-13,wrong_size,1,6361.99
RET-000826,13264,2284,2012-09-07,wrong_size,1,3469.39
RET-000827,13277,1085,2012-09-27,changed_mind,6,6308.57
RET-000828,13277,1086,2012-09-18,wrong_size,7,7830.79
RET-000829,13284,758,2012-09-21,changed_mind,1,795.19
RET-000830,13302,1298,2012-09-10,changed_mind,1,4300.01
RET-000831,13312,2384,2012-09-17,changed_mind,1,7517.73
RET-000833,13340,671,2012-09-19,wrong_size,3,30973.28
RET-000834,13356,499,2012-09-15,not_as_described,1,9939.14
RET-000835,13372,1123,2012-09-21,wrong_size,1,2752.62
RET-000839,13398,2071,2012-09-22,defective,1,4055.67
RET-000840,13460,2280,2012-09-17,changed_mind,3,5134.94
RET-000841,13482,1000,2012-09-15,wrong_size,1,1038.17
RET-000844,13510,512,2012-09-19,defective,3,8598.3
RET-000848,13591,2253,2012-09-09,not_as_described,1,1386.95
RET-000851,13639,733,2012-09-17,wrong_size,2,7458.15
RET-000852,13639,734,2012-09-18,defective,3,12038.29
RET-000853,13700,895,2012-09-26,late_delivery,1,7060.37
RET-000854,13700,2046,2012-09-10,wrong_size,4,20519.62
RET-000857,13738,2331,2012-09-11,late_delivery,1,6879.5
RET-000858,13744,2064,2012-09-13,wrong_size,4,25087.86
RET-000859,13783,770,2012-09-24,wrong_size,1,3314.52
RET-000860,13783,1000,2012-09-25,changed_mind,2,2181.21
RET-000861,13808,1085,2012-09-18,not_as_described,1,978.03
RET-000864,13850,981,2012-09-19,wrong_size,2,3644.34
RET-000865,13874,493,2012-09-26,wrong_size,2,21042.66
RET-000866,13892,475,2012-09-16,wrong_size,1,12126.66
RET-000867,13912,635,2012-09-13,wrong_size,3,27919.51
RET-000868,13917,964,2012-09-16,late_delivery,2,7151.53
RET-000869,13933,676,2012-09-18,defective,1,9026.63
RET-000870,13973,976,2012-09-24,late_delivery,2,6639.9
RET-000871,13975,2204,2012-09-10,wrong_size,4,7443.19
RET-000872,13975,2205,2012-09-13,defective,1,1590.35
RET-000873,13984,1203,2012-09-15,late_delivery,1,3533.05
RET-000874,14041,2250,2012-09-09,changed_mind,1,1351.08
RET-000875,14041,2251,2012-09-24,not_as_described,2,2936.15
RET-000876,14055,551,2012-09-23,wrong_size,2,19908.24
RET-000877,14060,2055,2012-09-25,changed_mind,2,14126.49
RET-000879,14069,1014,2012-09-12,defective,3,2988.78
RET-000880,14098,726,2012-09-16,wrong_size,2,2708.14
RET-000881,14102,964,2012-09-13,defective,1,3593.23
RET-000882,14115,622,2012-09-18,wrong_size,1,9248.01
RET-000883,14116,785,2012-09-22,not_as_described,2,1245.34
RET-000884,14131,954,2012-09-15,changed_mind,1,7551.22
RET-000886,14197,1017,2012-09-20,wrong_size,2,6141.83
RET-000887,14232,1061,2012-09-15,changed_mind,6,10639.32
RET-000888,14232,1062,2012-09-16,wrong_size,1,1731.67
RET-000889,14249,631,2012-09-20,late_delivery,1,4484.59
RET-000890,14253,992,2012-09-28,defective,2,5809.48
RET-000891,14283,768,2012-09-20,not_as_described,1,1018.9
RET-000892,14287,726,2012-09-19,wrong_size,3,3634.63
RET-000893,14305,757,2012-09-14,wrong_size,4,3208.95
RET-000894,14305,758,2012-09-11,changed_mind,4,2961.62
RET-000896,14327,631,2012-09-25,defective,1,4231.94
RET-000903,14439,796,2012-09-20,changed_mind,1,3076.54
RET-000905,14468,964,2012-09-23,defective,2,7793.76
RET-000906,14491,1894,2012-09-19,defective,1,8194.55
RET-000907,14502,475,2012-09-26,defective,4,43566.64
RET-000908,14503,940,2012-09-11,defective,4,29483.22
RET-000909,14530,725,2012-09-26,not_as_described,1,1182.46
RET-000910,14590,733,2012-09-12,defective,2,7941.28
RET-000911,14608,1936,2012-09-06,wrong_size,2,6609.55
RET-000912,14608,1937,2012-09-13,changed_mind,3,10413.76
RET-000915,14620,502,2012-09-12,changed_mind,3,37784.0
RET-000916,14620,964,2012-09-09,wrong_size,5,17538.69
RET-000917,14625,786,2012-09-13,defective,3,1917.48
RET-000918,14647,2332,2012-09-21,not_as_described,3,14826.83
RET-000919,14662,2380,2012-09-12,changed_mind,4,13965.87
RET-000920,14697,2380,2012-09-13,wrong_size,3,10917.04
RET-000921,14708,691,2012-09-28,late_delivery,3,11310.78
RET-000922,14714,757,2012-09-15,wrong_size,4,3434.67
RET-000923,14716,2016,2012-09-15,wrong_size,5,19799.26
RET-000924,14718,785,2012-09-10,changed_mind,8,5283.54
RET-000925,14747,1987,2012-09-19,wrong_size,2,3369.06
RET-000927,14785,646,2012-09-22,changed_mind,7,73163.34
RET-000929,14820,1144,2012-09-20,wrong_size,3,15084.53
RET-000932,14843,635,2012-09-17,changed_mind,2,22060.97
RET-000934,14906,936,2012-09-15,late_delivery,1,6035.17
RET-000935,14920,495,2012-09-14,changed_mind,1,7685.96
RET-000936,14969,445,2012-09-14,changed_mind,1,10927.05
RET-000937,14998,1000,2012-09-21,changed_mind,5,5455.84
RET-000938,15060,785,2012-09-20,not_as_described,3,2087.87
RET-000939,15064,910,2012-09-15,wrong_size,1,4837.53
RET-000940,15071,1987,2012-09-23,changed_mind,2,3643.23
RET-000941,15085,1991,2012-09-23,defective,1,3631.38
RET-000942,15085,2046,2012-09-09,not_as_described,3,15417.91
RET-000944,15109,2374,2012-09-17,wrong_size,3,21734.51
RET-000945,15116,785,2012-09-19,defective,2,1232.43
RET-000946,15116,786,2012-09-14,late_delivery,5,3491.47
RET-000947,15152,1936,2012-09-16,wrong_size,1,3145.99
RET-000949,15232,733,2012-09-10,defective,4,16178.75
RET-000950,15232,734,2012-09-16,changed_mind,3,12944.07
RET-000951,15246,1818,2012-09-11,defective,1,2237.65
RET-000952,15248,989,2012-09-17,wrong_size,1,4609.67
RET-000953,15249,2280,2012-09-04,wrong_size,5,8846.7
RET-000954,15256,1916,2012-09-05,late_delivery,4,13915.97
RET-000955,15273,785,2012-09-09,not_as_described,2,1374.35
RET-000956,15273,1818,2012-09-25,changed_mind,4,9822.5
RET-000959,15328,2055,2012-09-19,wrong_size,1,6638.46
RET-000961,15352,1095,2012-09-21,wrong_size,1,1472.69
RET-000962,15352,1096,2012-09-26,defective,6,7718.76
RET-000963,15355,915,2012-09-19,not_as_described,2,12725.67
RET-000964,15362,1065,2012-09-26,not_as_described,1,3510.2
RET-000965,15362,1066,2012-09-10,not_as_described,1,3469.19
RET-000966,15375,1001,2012-09-20,changed_mind,1,4529.49
RET-000967,15380,2277,2012-09-19,wrong_size,2,6640.38
RET-000968,15411,2056,2012-09-09,not_as_described,1,3571.5
RET-000969,15443,2070,2012-09-19,not_as_described,2,11540.45
RET-000971,15453,992,2012-09-13,changed_mind,2,6059.88
RET-000975,15470,1000,2012-09-25,wrong_size,4,4102.27
RET-000977,15521,2331,2012-09-11,wrong_size,2,12610.75
RET-000978,15529,635,2012-09-16,defective,4,40134.75
RET-000979,15531,2252,2012-09-26,not_as_described,1,1602.86
RET-000980,15547,681,2012-09-26,wrong_size,1,7997.07
RET-000981,15554,573,2012-09-28,defective,2,6315.41
RET-000982,15570,2252,2012-09-19,wrong_size,2,2858.54
RET-000985,15630,2380,2012-09-19,wrong_size,1,3283.67
RET-000986,15631,2359,2012-09-18,wrong_size,1,4898.47
RET-000987,15632,2240,2012-09-27,defective,2,1960.18
RET-000988,15632,2241,2012-09-20,changed_mind,3,3132.63
RET-000989,15636,2396,2012-09-24,changed_mind,2,2263.26
RET-000990,15655,642,2012-09-23,wrong_size,3,31114.22
RET-000991,15659,2374,2012-09-14,not_as_described,1,7443.23
RET-000992,15667,475,2012-10-01,wrong_size,1,10576.34
RET-000993,15672,2331,2012-09-26,wrong_size,2,14273.76
RET-000994,15676,400,2012-09-20,wrong_size,1,8864.65
RET-000997,15810,2331,2012-09-24,wrong_size,4,25540.51
RET-001003,15899,445,2012-09-25,changed_mind,1,10878.15
RET-001006,15932,464,2012-09-22,not_as_described,4,27099.13
RET-001007,15935,94,2012-09-25,late_delivery,1,10655.73
RET-001011,16071,910,2012-09-21,wrong_size,3,15419.39
RET-001012,16074,910,2012-10-02,late_delivery,2,9844.26
RET-001013,16105,2353,2012-09-24,defective,5,23110.57
RET-001014,16115,733,2012-09-22,changed_mind,5,19965.56
RET-001015,16118,733,2012-09-22,defective,4,16789.35
RET-001016,16124,1058,2012-09-23,defective,1,1580.8
RET-001018,16127,2388,2012-09-29,wrong_size,1,3403.8
RET-001019,16133,785,2012-09-23,defective,3,1920.68
RET-001020,16133,786,2012-09-26,defective,4,2557.27
RET-001021,16138,1041,2012-09-23,not_as_described,1,11515.85
RET-001022,16156,1065,2012-09-13,wrong_size,6,19577.6
RET-001023,16176,2352,2012-09-19,not_as_described,3,12818.07
RET-001024,16201,1139,2012-09-25,wrong_size,4,30937.88
RET-001025,16242,1116,2012-09-21,wrong_size,1,2916.36
RET-001026,16256,2270,2012-09-25,not_as_described,2,7275.59
RET-001027,16268,1974,2012-09-14,wrong_size,3,1941.11
RET-001028,16268,1975,2012-09-25,not_as_described,2,1230.63
RET-001029,16283,966,2012-10-01,not_as_described,2,9985.69
RET-001030,16284,785,2012-09-21,wrong_size,6,3578.49
RET-001031,16284,786,2012-09-15,wrong_size,1,612.6
RET-001033,16304,725,2012-09-30,wrong_size,1,1180.03
RET-001035,16413,437,2012-09-25,wrong_size,1,9234.23
RET-001036,16416,433,2012-09-26,changed_mind,3,33013.82
RET-001037,16419,499,2012-09-24,wrong_size,1,11124.46
RET-001038,16423,729,2012-09-19,wrong_size,1,3437.5
RET-001039,16436,488,2012-10-05,wrong_size,5,57491.07
RET-001041,16443,475,2012-10-02,changed_mind,3,35584.53
RET-001042,16444,976,2012-09-28,late_delivery,4,13655.37
RET-001045,16490,1182,2012-09-23,wrong_size,1,2226.13
RET-001046,16494,617,2012-09-30,changed_mind,3,29204.58
RET-001048,16527,443,2012-09-24,wrong_size,1,10756.72
RET-001049,16528,475,2012-10-01,defective,2,22548.49
RET-001050,16547,1040,2012-10-05,defective,6,73840.78
RET-001051,16599,2252,2012-09-28,not_as_described,3,4739.15
RET-001052,16599,2253,2012-09-29,wrong_size,1,1464.69
RET-001053,16607,2254,2012-10-06,wrong_size,1,670.89
RET-001054,16607,2255,2012-09-24,changed_mind,2,1391.26
RET-001055,16624,729,2012-10-05,not_as_described,3,10252.32
RET-001056,16624,730,2012-09-25,late_delivery,1,3520.56
RET-001057,16627,2234,2012-09-19,wrong_size,1,753.68
RET-001058,16653,2388,2012-10-05,wrong_size,2,7476.3
RET-001059,16655,910,2012-09-30,late_delivery,2,10018.19
RET-001060,16659,767,2012-09-29,wrong_size,1,1093.06
RET-001061,16659,768,2012-09-22,late_delivery,1,1067.62
RET-001062,16681,1490,2012-09-21,wrong_size,1,3101.95
RET-001063,16696,757,2012-10-05,not_as_described,5,3784.09
RET-001064,16715,2388,2012-09-19,changed_mind,2,6579.91
RET-001065,16716,1105,2012-09-27,wrong_size,2,5763.97
RET-001066,16726,725,2012-09-24,wrong_size,5,6666.46
RET-001067,16733,1001,2012-09-27,wrong_size,7,33896.15
RET-001068,16760,1053,2012-09-29,not_as_described,1,3243.55
RET-001069,16761,2359,2012-09-16,wrong_size,1,5264.02
RET-001070,16780,1963,2012-10-01,defective,5,9014.11
RET-001071,16803,1045,2012-10-01,not_as_described,7,15429.7
RET-001072,16842,734,2012-09-19,wrong_size,2,7917.04
